source_id,ra,dec,parallax,b,pf,epoch_g,int_average_g,int_average_g_error
4793950312913699328,84.96203078396498,-49.42814117443551,0.3711630341537675,-31.617750800665313,0.610258020643402,1733.08632215641,12.899186,0.0039241505
4453598240883472896,244.25199515741073,10.291021448026088,0.2952710931627969,38.89264881451958,0.5479330437182464,1714.4876704331405,13.15791,0.005798955
4454183799545435008,238.91819856710862,7.988740498023956,0.5748808151370919,42.45102915220585,0.7465868783532106,1712.0688223868387,11.348698,0.015915
4455653709154659072,238.12207095702863,10.142751976912015,0.33286362042582474,44.181643534517015,0.5113860968945318,1713.0246730869476,12.908362,0.021615168
4458616102716856320,248.05149074714117,10.31838176805553,0.3280906440490289,35.55533626003754,0.7863455532931499,1714.9533256642428,13.321771,0.0006288169
3176677353948040320,62.82010323626811,-13.848348654312003,0.30437339252369716,-41.68543086550128,0.554247686728747,1714.8957252686291,12.838316,0.027402047
3181149548774349824,71.97045006414992,-11.346147570367055,0.3928611611900021,-32.52573321530867,0.6400416330009928,1716.1389031818735,12.840478,0.001304163
3186033648144893696,69.50196304431454,-8.754478344062193,0.25005605868053465,-33.57787846087632,0.48163409649707073,1715.498169162059,13.455647,0.019041646
6562247309988278144,324.6235808318936,-49.014863808285,0.26175585433296,-47.13867058158662,0.47746789116581956,1713.9533284480922,13.637127,0.010950684
6562909314771450368,323.6545371689776,-49.12468932275066,0.4793739256821696,-46.49495615011132,0.48801080700964594,1714.2301608431642,12.234382,6.7030254e-05
6564274294034705664,327.99370018282474,-45.985285941208126,0.40202457336050285,-50.016130018206674,0.5121534387274035,1716.0891023824838,12.7869005,0.011410647
6565527904791301504,324.51483357811185,-44.68670617544771,0.48147699400016225,-47.835143917847084,0.5524645862944663,1716.4120843012308,12.365578,0.0018664803
6568071251281773440,332.6067108140559,-43.69361851588992,0.2613231755333074,-53.718067778395074,0.47602962397653226,1718.4101403981388,13.302624,0.007157762
6570158089992425984,333.3715986939209,-40.72565598448523,0.26701633643536044,-54.8880601397407,0.6961202402551201,1720.9603851331915,12.960751,0.0045498013
1235065369778588032,220.1358026591729,17.59923902835393,0.37364946629805756,63.1095684446095,0.5634537209842788,1709.7987149642174,12.982315,0.016323043
1240619037370564352,216.37244060056284,20.96286384302091,0.33164112900347525,67.70021852251654,0.5121332462428339,1709.624942713915,13.003082,0.00868101
1241216347062454144,219.91174023392685,21.50838828642718,0.3016984518541043,64.76977831870042,0.7686553023081761,1710.0262371401363,12.722985,0.0027971326
1247621002294070784,205.1907126243993,17.81982808253239,0.675300798180287,75.30375704398108,0.807891942277632,1701.4677437890898,11.113939,0.0017893879
1252055779366233344,214.01296528970423,20.060371592308098,0.32371092056054623,69.40159847808619,0.6090730395256068,1708.0321287718448,12.655304,0.010705856
1254547100915110144,216.10676413706378,23.053927978356874,1.3012141900134162,68.58893003193326,0.6986340258887485,1709.5732751472626,9.977254,0.0032997734
1257428955251308032,211.5073885143896,24.570738622339135,0.31949494382301175,73.04058851295007,0.5533963685928941,1708.3340689731263,12.895782,0.005720644
6673357220582578304,302.0672280683365,-45.520260572186835,1.2172403044064717,-32.03902356509508,0.5102472282216194,1713.3963423635203,10.567836,0.0030478658
6674570703462167680,309.0669415051898,-46.46845118610275,0.2610187353431735,-36.962569658899056,0.4974609773861747,1713.6914091642393,13.514442,0.017092383
5027734380789950976,16.85763052271451,-32.30988570845254,0.3970607272888045,-83.76393730008787,0.5501224263610361,1678.9046504608066,12.378909,0.017724862
5033970127844802304,15.115828984676488,-28.20577447555521,0.3288993680136314,-87.72971856072024,0.46367894547782385,1679.8950052152175,13.027969,0.0075861462
